TV_MONDAY,TV_TUESDAY,TV_WEDNESDAY,TV_THURSDAY,TV_FRIDAY,TV_SATURDAY,TV_SUNDAY,TOTAL_CONV
0.0,0.0,0.24,0.0,0.0,0.85,0.0,1
0.0,0.24,0.0,0.0,0.0,0.0,0.0,1
0.42,2.38,4.13,1.88,8.34,3.29,0.0,1
0.0,0.0,0.0,0.0,0.0,0.48,0.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,0.0,1.29,1.7,0.0,1.29,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.24,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.45,0.0,0.0,0.0,0.0,0.98,0.21,1
0.0,0.55,0.0,0.0,0.0,0.0,0.0,1
0.06,0.0,0.0,0.04,0.0,0.04,0.6,1
0.0,0.0,0.94,0.0,0.0,3.29,1.47,1
0.0,0.0,0.0,0.0,0.02,0.0,0.0,1
0.0,0.0,0.0,1.0,2.0,3.0,0.0,1
2.9,0.7,7.51,0.41,0.82,2.78,3.24,1
0.7,2.38,5.0,2.0,1.68,0.0,0.49,2
0.24,0.24,0.0,0.0,0.24,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.72,0.0,1
5.25,5.25,4.06,3.51,3.17,2.45,4.69,1
0.0,0.0,0.0,0.0,0.6,0.7,0.72,1
0.0,0.0,0.66,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.82,0.0,0.0,1
0.7,0.0,0.0,0.0,0.34,0.0,0.0,1
0.0,0.0,0.0,0.49,0.0,0.0,0.24,1
0.0,0.0,0.0,0.0,0.0,0.08,0.0,1
0.14,0.0,0.0,0.0,0.08,1.64,0.39,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.98,2.74,1.57,0.41,0.0,4.92,1.4,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.24,0.24,2
0.0,0.0,0.0,0.12,0.0,0.0,0.0,1
0.0,0.0,0.0,0.7,0.16,0.0,0.08,1
0.0,0.0,0.0,0.0,0.0,0.08,0.0,2
0.0,0.0,0.0,0.0,0.0,0.12,0.0,1
0.0,0.0,0.0,0.0,2.8,0.0,0.0,1
1.0,2.0,0.0,1.0,0.0,0.0,0.24,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,2.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.82,3.51,1.55,1
0.44,0.0,0.0,0.0,0.0,3.58,2.34,1
0.0,0.0,0.0,2.0,0.0,0.0,3.0,1
0.94,2.04,1.17,0.56,9.49,3.6,2.77,1
0.24,0.0,1.4,0.0,0.0,0.0,0.34,1
8.9,0.84,1.08,1.52,1.59,0.36,6.24,2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,2.72,0.0,0.24,0.0,1
0.34,0.8,0.04,0.34,0.0,4.04,0.04,1
0.28,0.0,0.49,0.0,0.24,0.0,0.08,1
1.54,2.01,1.32,1.46,1.87,6.53,4.41,1
0.0,0.0,0.0,0.0,0.0,2.0,0.0,1
0.0,0.0,0.0,0.0,0.06,0.0,0.0,1
0.17,0.0,2.02,0.0,0.12,0.08,0.41,1
0.0,0.0,0.0,2.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.49,0.0,1
0.0,0.49,0.0,0.0,0.0,0.0,0.7,1
0.0,0.0,0.0,0.7,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.49,0.0,1
1.0,1.0,2.0,0.0,0.0,2.4,0.0,1
0.0,0.0,0.0,0.0,0.0,10.43,9.67,1
0.0,0.0,0.0,0.7,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,162
0.0,3.4,1.7,0.0,5.1,0.0,3.4,1
0.7,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.68,1.36,0.0,0.24,2.04,0.0,1
0.7,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,1.0,2.0,0.0,1.0,0.0,1
0.17,0.18,0.65,0.0,0.0,1.2,0.96,1
0.34,0.24,0.24,0.72,0.68,0.51,0.0,1
0.0,0.0,0.0,0.0,0.0,2.0,5.24,1
0.0,1.4,1.36,0.68,0.0,0.13,0.0,1
0.0,0.0,0.0,1.66,0.81,0.0,0.0,1
0.34,0.0,0.0,0.0,0.0,0.0,0.0,1
1.18,0.24,0.24,0.0,0.34,0.51,0.34,1
0.0,0.0,0.0,0.0,0.0,0.0,5.0,1
0.0,0.0,0.0,0.0,0.54,0.0,0.42,1
0.0,0.0,0.0,0.0,0.12,0.34,0.0,1
0.0,0.0,0.0,0.0,0.0,0.24,0.24,1
0.0,1.19,0.0,0.7,0.0,0.0,0.0,1
1.36,0.68,0.0,0.0,0.0,0.0,0.0,1
8.29,0.0,2.0,0.0,13.71,11.59,6.19,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,2.94,0.34,1.47,1
0.0,1.02,0.34,2.04,1.04,1.4,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.49,0.7,0.08,0.0,0.08,2
0.0,0.0,0.0,0.0,2.0,2.0,0.0,1
0.0,0.0,0.0,0.0,1.7,1.23,1.52,1
0.34,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.42,1
3.66,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.24,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.09,0.0,2
0.0,0.94,2.0,0.94,0.0,4.52,0.0,1
0.0,0.0,0.0,0.0,0.0,0.24,0.34,2
0.7,0.08,0.0,0.0,0.0,0.0,0.0,1
0.7,0.0,0.0,0.0,0.0,0.12,1.25,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.17,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,4.15,0.0,1
1.19,0.0,0.0,0.0,1.71,2.56,0.0,1
0.24,1.06,0.58,0.0,0.0,2.44,1.24,1
0.0,0.0,0.0,0.0,0.0,0.0,0.37,1
0.06,0.0,0.0,0.0,0.06,0.06,0.12,2
0.0,0.0,0.0,0.68,0.36,0.0,0.0,1
0.68,1.74,0.0,0.0,0.34,2.12,0.24,1
2.0,0.0,0.0,0.0,0.0,2.17,2.6,3
0.0,1.34,0.0,0.0,2.24,2.24,0.0,1
1.49,1.19,1.7,1.4,0.49,0.0,0.0,1
0.0,0.0,0.0,1.47,0.34,1.47,0.0,1
0.0,0.24,0.16,0.16,0.0,1.4,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.08,0.0,0.0,0.0,0.0,0.0,1
0.08,0.0,0.24,0.12,0.04,4.71,4.96,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.96,2.45,0.0,0.0,1
0.0,0.0,1.04,0.0,0.49,0.0,0.0,1
0.0,1.7,0.0,0.0,0.0,3.4,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.08,0.0,0.0,0.0,0.0,0.0,1
0.14,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.34,0.0,2
0.0,0.0,4.47,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.49,0.17,1
0.0,0.0,0.0,0.0,0.0,0.0,0.08,1
0.49,0.0,0.0,0.0,0.23,0.0,0.0,1
0.0,1.4,2.0,1.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.18,1.44,0.0,1
0.0,0.0,0.0,0.0,0.12,0.0,0.0,1
0.0,0.17,0.41,0.34,0.0,0.24,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,253
0.0,0.0,0.0,0.08,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1.0,0.0,1.0,1.0,0.0,0.0,0.7,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
0.0,0.0,0.0,0.0,0.7,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.49,0.7,0.0,0.0,0.0,1.96,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2.04,0.7,0.0,0.0,0.0,0.0,1
0.34,0.0,0.58,0.82,0.0,0.17,0.58,3
0.0,0.0,0.0,0.0,11.76,0.0,0.0,2
0.49,0.7,2.49,0.0,0.0,0.0,0.98,1
0.96,0.41,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,6.24,0.0,0.0,1
0.0,0.12,0.73,0.0,0.0,0.0,0.0,1
0.68,0.0,0.0,0.0,0.0,0.0,0.0,1
1.19,0.0,0.1,0.0,0.0,0.0,0.49,1
0.7,0.7,0.7,0.0,0.0,0.0,2.97,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,5.46,0.0,1
0.0,0.0,0.0,0.18,0.06,0.0,0.0,1
0.0,2.81,1.9,0.0,0.0,0.72,1.94,1
0.0,0.12,0.0,0.0,0.12,0.24,0.0,1
0.12,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,9.22,13.91,9.44,24.88,24.18,5.0,2
0.0,0.34,0.0,0.0,0.0,0.0,1.7,1
0.0,0.87,0.0,0.08,0.0,0.0,0.17,1
0.0,0.0,0.46,0.0,0.0,0.0,0.0,1
0.24,0.82,1.26,1.19,0.85,2.94,1.61,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.49,1
0.0,0.0,0.0,5.1,2.49,15.86,12.58,1
0.0,0.0,0.0,0.0,0.0,0.0,0.34,1
0.0,0.0,0.0,0.0,0.0,0.73,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,2.36,0.0,1.02,0.0,1
0.0,1.0,0.0,0.0,0.7,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,2.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.34,1
0.0,0.0,0.0,0.0,2.0,0.0,18.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.17,0.0,1.53,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,1.11,1
7.7,2.49,0.98,0.49,0.0,9.63,7.0,3
0.0,0.0,0.24,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.36,2.76,1
1.47,0.98,0.0,0.0,0.0,0.06,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.72,0.0,0.24,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.68,0.0,1
0.49,0.98,0.0,1.02,0.34,1.36,1.4,1
0.0,0.0,0.0,0.0,0.12,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.7,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.17,0.0,0.0,0.34,1
0.7,0.7,0.42,0.0,0.0,2.68,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
0.0,0.83,0.49,0.83,1.4,1.87,1.02,1
0.0,0.7,0.0,0.0,0.12,0.14,0.0,1
0.0,0.0,0.0,0.0,0.0,0.21,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,0.0,3.49,4.7,2.4,0.7,0.0,1
1.04,0.0,0.0,0.49,0.83,0.0,1.68,1
0.0,0.0,0.0,0.0,0.7,0.0,2.4,1
0.0,0.0,0.0,0.0,0.06,0.0,1.47,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,5.73,0.0,0.0,1
1.0,0.0,0.0,0.0,3.5,1.47,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.49,0.49,1.68,3.36,4.04,6.21,0.98,1
0.0,0.0,0.0,0.0,0.0,0.0,1.19,1
1.06,0.73,3.36,1.56,0.76,0.0,0.24,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.06,0.0,1
0.0,0.0,0.0,0.0,0.17,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
1.0,0.0,0.0,0.0,0.7,0.7,0.0,2
0.0,0.57,0.0,0.61,1.03,0.0,0.0,1
0.34,0.0,0.0,0.0,0.0,0.0,0.0,1
0.12,0.0,0.0,0.0,0.36,0.0,0.0,1
0.0,0.0,0.0,0.0,2.38,0.0,0.0,1
0.7,0.0,1.17,0.0,1.06,1.49,1.0,1
0.0,12.56,7.46,0.46,1.8,0.0,0.85,1
0.24,0.0,0.0,4.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.7,3
0.0,0.0,0.0,0.24,0.0,0.0,0.0,1
0.0,0.0,1.62,0.0,0.0,0.0,0.0,1
1.36,0.0,0.0,0.82,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,3.06,1
0.0,1.0,0.0,2.0,3.4,4.5,2.0,1
0.0,0.0,0.0,0.0,0.0,2.1,0.0,1
1.7,0.0,0.0,3.4,0.7,2.0,0.0,1
0.0,0.7,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.24,0.0,0.0,0.0,3.06,0.82,1.68,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.17,0.0,0.0,0.0,0.0,0.0,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.16,0.36,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.34,1
0.0,0.0,0.0,0.0,0.24,0.34,0.34,1
0.0,3.5,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.24,0.0,0.0,0.0,0.0,0.0,0.0,1
2.07,0.0,0.0,0.0,0.0,4.08,0.0,1
0.0,0.0,0.0,0.0,0.0,1.36,1.17,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.08,0.0,1
0.0,0.0,0.0,0.0,0.12,10.0,9.5,1
0.0,0.0,1.34,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,1.06,0.32,1.1,0.36,1
0.0,0.0,0.0,0.0,0.0,0.12,0.08,1
0.0,0.0,0.0,0.0,0.0,0.73,0.0,1
0.0,0.0,0.0,0.34,0.0,1.66,0.96,1
0.0,0.0,0.0,0.0,0.0,1.2,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.06,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.06,0.0,0.36,1
0.0,0.0,0.0,0.0,0.0,2.34,0.0,1
0.0,0.0,0.7,1.4,0.0,6.62,0.08,1
0.0,0.0,8.32,0.0,0.0,0.0,11.31,1
0.0,0.0,0.28,0.0,0.0,0.28,1.47,1
0.0,0.0,0.0,0.49,0.0,0.16,0.0,1
2.16,0.0,0.0,1.85,0.75,1.85,0.7,1
0.0,0.0,0.0,0.3,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.49,1.7,0.0,1
0.12,0.0,0.0,0.0,0.12,0.0,0.0,1
1.8,0.97,0.93,0.0,0.74,1.93,0.28,1
0.0,0.0,0.0,0.0,0.0,1.25,0.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.49,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,9.23,1.94,1
0.0,0.0,0.0,0.0,0.0,0.0,3.75,1
0.0,0.34,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.34,1.47,1
0.0,0.0,0.0,0.0,0.0,4.9,0.49,1
4.1,0.0,2.1,2.1,3.23,0.0,0.0,1
0.0,0.0,0.0,0.0,0.55,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.68,1
0.0,0.0,0.96,0.0,0.24,1.19,0.0,1
0.0,1.17,1.0,1.7,0.0,0.08,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.48,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
0.0,0.34,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.12,1
0.08,0.0,0.0,0.0,0.18,0.7,0.16,1
0.0,0.0,0.34,0.49,0.0,0.0,1.04,1
0.0,0.34,0.49,2.05,2.3,2.68,1.47,1
0.0,0.0,0.0,0.0,0.0,0.0,0.16,1
4.07,9.42,7.4,16.02,15.42,15.9,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,2.66,0.0,0.0,1
0.0,0.7,0.49,0.7,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.08,0.0,0.0,0.0,0.0,0.0,0.0,1
0.72,0.34,0.0,0.0,0.0,0.0,0.0,1
0.0,0.49,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,7.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.34,0.0,1.36,0.0,8.68,0.0,0.0,1
0.0,2.08,0.0,2.19,0.0,0.94,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.17,2
0.0,0.0,0.0,0.0,1.56,0.96,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,3.12,0.0,0.0,1
0.57,0.57,0.0,0.0,1.33,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.7,1
0.0,0.0,0.49,0.0,0.49,0.0,0.0,1
0.12,0.7,0.32,0.48,0.41,0.08,2.29,1
0.0,0.17,0.0,0.12,0.0,0.0,0.0,1
3.5,2.17,0.0,1.03,1.17,2.91,4.77,1
0.0,0.0,0.0,0.0,0.0,0.68,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,5.36,1.32,6.96,7.29,6.09,2.18,1
0.0,0.0,0.34,0.0,0.68,0.17,0.0,1
0.0,0.0,0.0,0.0,0.4,0.0,0.57,1
0.0,0.0,0.0,0.0,0.0,0.98,0.73,1
1.45,14.33,11.84,17.92,4.04,13.92,6.88,1
0.04,0.08,0.0,0.0,0.0,0.0,0.92,1
0.0,1.4,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.06,0.0,0.0,0.0,0.0,2.05,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.0,0.0,0.0,0.0,1.29,0.0,2.58,1
0.0,0.0,0.0,0.0,0.0,0.7,0.0,1
0.0,0.0,0.24,0.0,0.2,0.0,0.0,1
0.34,0.0,0.24,0.0,0.58,3.92,0.9,2
0.0,0.0,0.0,0.0,0.0,0.17,0.0,1
0.0,0.0,0.17,0.0,0.0,1.02,0.24,1
0.0,0.0,0.0,0.0,0.0,0.0,1.4,1
1.47,1.08,0.0,0.66,0.0,2.51,4.72,2
0.0,0.0,0.0,0.73,0.24,0.0,0.0,1
0.0,0.0,2.0,0.0,0.0,6.0,0.0,1
1.47,0.0,0.83,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.83,4.08,0.0,0.0,1.19,4.76,1
3.68,0.83,0.98,1.93,0.04,0.98,0.0,1
0.7,2.8,0.0,0.0,0.0,0.0,0.0,1
0.0,2.0,0.0,0.0,0.0,0.0,1.19,1
0.0,0.0,0.0,0.24,0.0,0.0,0.12,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.34,0.24,0.0,0.0,0.0,1
0.0,0.0,0.24,0.0,2.0,0.34,2.55,2
0.08,0.0,0.0,0.0,0.0,0.0,2.1,1
1.6,18.26,1.85,0.98,0.3,5.9,2.88,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
10.35,0.7,1.96,0.49,0.0,3.57,4.59,1
0.0,0.0,0.0,0.0,0.0,2.0,0.0,2
3.01,3.01,4.82,2.06,8.1,2.57,2.46,1
0.0,0.0,0.32,0.64,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,1.0,2.0,0.0,4.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,2.48,1
0.12,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.49,0.0,0.0,0.0,0.0,0.0,1
5.62,1.0,6.72,8.56,7.45,4.24,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.49,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,109
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.84,0.0,0.0,0.29,0.28,0.0,0.29,1
0.0,0.0,0.0,0.0,0.0,0.0,0.12,1
0.08,1.44,0.34,0.3,2.73,1.94,0.92,2
0.0,0.08,0.0,0.0,0.0,0.0,0.0,1
0.51,0.0,0.0,0.0,0.0,1.8,3.48,1
0.04,0.0,0.06,0.0,0.0,0.0,0.24,1
0.0,0.7,0.7,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.34,0.68,1.58,4.18,4.18,1.34,1
1.26,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.24,0.0,0.0,0.0,1
1.0,0.72,0.0,0.0,0.0,0.0,0.92,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.02,0.68,0.0,0.98,0.0,0.0,1
0.0,0.12,0.24,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,6.8,8.9,0.0,1
0.0,0.0,0.0,0.0,1.7,0.53,0.52,1
0.34,0.0,0.17,0.17,0.0,1.68,1.4,1
0.0,1.0,0.7,0.0,0.0,0.0,0.0,1
0.0,0.0,0.49,0.0,0.24,0.0,0.49,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
0.0,0.0,0.0,0.0,0.0,0.7,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.0,1.0,1.7,2.12,5.29,7.75,2.9,1
2.98,3.52,0.48,1.48,0.83,0.49,0.2,1
0.0,8.21,4.9,2.98,1.0,10.41,0.0,1
0.24,0.0,0.51,0.17,0.63,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.7,0.0,2
0.0,0.0,0.17,0.0,0.0,2.0,0.0,1
0.0,0.0,0.49,0.0,1.2,0.98,1.47,1
2.8,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.68,1
0.0,0.0,1.7,0.0,2.51,3.98,0.0,1
0.0,0.0,0.0,0.0,0.0,0.48,0.0,1
0.0,0.0,0.0,0.68,1.02,0.34,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,2.0,6.0,0.0,1
0.23,1.24,0.0,0.0,0.68,6.16,1.57,1
1.96,0.0,0.16,0.0,0.0,0.0,0.0,1
0.24,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.68,0.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.86,0.16,0.68,0.0,1.32,0.63,3.04,1
0.12,0.0,0.0,0.0,0.0,0.34,0.0,1
5.5,0.0,7.33,2.38,8.8,7.88,6.06,1
0.0,1.99,2.71,1.74,0.24,1.52,2.24,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.06,0.08,0.06,0.08,0.06,0.0,0.42,1
0.0,0.0,3.0,2.17,0.0,1.41,0.0,1
0.0,0.0,0.12,0.0,0.73,0.12,2.5,1
0.0,0.0,0.72,0.12,0.0,0.0,0.17,1
1.2,0.6,0.0,0.0,2.54,3.14,3.52,1
0.84,0.48,0.0,0.0,0.72,0.0,0.24,1
2.84,4.75,1.98,8.07,6.7,11.27,1.96,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.66,0.48,2
4.0,3.47,1.0,0.0,0.7,1.89,0.7,1
0.66,0.0,0.66,2.27,0.91,0.47,2.41,1
0.0,0.0,0.0,0.0,0.34,0.0,1.02,1
1.0,4.24,2.72,1.96,3.44,0.96,0.24,1
5.64,3.03,7.6,4.01,8.6,3.3,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,1.47,0.7,0.0,0.0,3.62,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.62,0.0,0.0,0.0,3.88,0.0,0.0,1
0.95,0.0,1.29,0.0,0.0,0.95,5.44,1
2.0,0.0,0.0,0.0,2.42,2.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.34,0.0,0.68,0.0,1
0.0,0.06,0.0,0.0,0.0,0.0,0.12,1
0.0,0.0,0.34,0.0,0.0,1.0,0.0,1
0.0,0.35,2.38,0.24,0.24,0.0,2.0,1
0.36,0.23,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1.02,1.7,1.0,2
0.0,0.0,0.24,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
1.88,0.64,3.8,4.0,0.28,2.92,0.0,1
0.0,0.0,0.0,0.34,0.49,2.74,0.0,1
0.24,0.0,0.17,0.51,0.17,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.7,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
0.0,0.49,0.98,0.0,0.0,1.36,0.0,1
