TV_PRIMEACCESS,TV_LATEFRINGE,TV_PRIME,TV_DAYTIME,TV_EARLYMORNING,TV_EARLYFRINGE,TV_OVERNIGHT,TOTAL_CONV
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,5.0,0.0,2.0,0
1.0,0.0,0.0,0.0,0.0,3.0,0.0,0
0.0,0.34,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2.0,6.0,2.0,1.0,0.0,0
0.0,3.0,5.0,6.0,0.0,15.0,0.0,0
0.0,7.0,0.0,0.0,0.0,0.0,1.0,0
2.0,0.0,9.0,12.0,4.0,6.0,0.0,0
0.0,4.0,1.0,0.0,0.0,0.0,1.0,0
1.0,2.0,5.0,7.0,0.0,2.0,0.0,0
0.0,0.0,1.0,7.0,0.0,1.0,1.0,0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0
2.0,1.0,12.0,9.0,0.0,15.0,0.0,0
0.0,4.0,1.0,2.0,0.0,4.0,0.0,0
7.0,0.0,1.0,10.0,0.0,27.0,0.0,0
1.0,0.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
0.0,3.0,11.0,0.0,0.0,0.0,0.0,0
0.0,2.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.26,0.0,0.72,0.0,1
1.0,0.0,1.0,2.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,3.0,0.0,0.0,0.0,0.0,5.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0.0,0
0.0,7.0,0.0,0.0,0.0,0.0,4.0,0
0.0,0.0,4.0,2.0,0.0,3.0,0.0,0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
4.0,8.0,26.0,24.0,0.0,25.0,0.0,0
0.0,0.0,1.0,2.0,1.0,1.0,0.0,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.0,0.0,2.0,0.0,2.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,2.0,2.0,0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
0.0,5.0,5.0,3.0,0.0,2.0,2.0,0
0.0,0.0,2.0,0.0,1.0,2.0,0.0,0
1.0,3.0,4.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,1.0,0.0,2.0,0.0,0
0.0,0.0,1.0,2.0,0.0,1.0,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
0.0,0.0,3.0,2.0,0.0,4.0,0.0,0
1.0,0.0,0.0,14.0,1.0,12.0,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
0.0,0.0,0.7,0.08,0.78,0.7,0.08,1
1.0,1.0,2.0,0.0,0.0,0.0,0.0,0
2.0,0.0,9.0,13.0,0.0,8.0,0.0,0
0.0,0.0,2.45,0.0,3.66,0.11,0.0,1
2.0,2.0,4.0,22.0,2.0,15.0,2.0,0
3.0,0.0,9.0,2.0,0.0,6.0,0.0,0
0.0,10.0,37.0,6.0,1.0,1.0,0.0,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,4.0,2.0,0.0,3.0,1.0,0.0,0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,1.0,1.0,0.0,0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.12,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.0,3.0,0
0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
0.0,2.0,1.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.49,0.0,0.49,0.0,1
0.0,2.0,2.0,0.0,0.0,0.0,0.0,0
0.0,1.0,2.0,7.0,0.0,2.0,0.0,0
0.0,2.0,0.0,4.0,0.0,1.0,0.0,0
1.0,1.0,1.0,14.0,0.0,0.0,1.0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,2.0,0.0,1.0,2.0,0.0,0
0.0,0.0,0.0,4.0,1.0,0.0,0.0,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
3.0,0.0,8.0,4.0,0.0,15.0,0.0,0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.18,0.22,8.34,0.08,1.74,0.0,1
1.0,8.0,6.0,1.0,0.0,6.0,12.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,41.0,10.0,4.0,0.0,0
1.0,1.0,4.0,7.0,0.0,5.0,0.0,0
3.0,1.0,9.0,3.0,1.0,8.0,5.0,0
2.0,0.0,1.0,3.0,0.0,2.0,0.0,0
1.0,0.0,1.0,0.0,0.0,2.0,0.0,0
2.0,8.0,18.0,16.0,7.0,10.0,10.0,0
3.0,0.0,2.0,0.0,0.0,1.0,0.0,0
0.0,6.0,5.0,2.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,8.0,4.0,0.0,0.0,0
2.0,4.0,18.0,5.0,1.0,11.0,0.0,0
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0
0.0,5.0,0.0,1.0,9.0,0.0,0.0,0
0.0,3.0,0.0,0.0,4.0,0.0,7.0,0
3.0,1.0,4.0,0.0,4.0,15.0,0.0,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,1.0,4.0,0.0,0.0,2.0,0.0,0
2.0,2.0,12.0,3.0,4.0,1.0,0.0,0
0.0,10.0,5.0,3.0,2.0,4.0,10.0,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.0,2.0,2.0,0.0,3.0,0.0,0
0.0,0.0,0.0,1.66,0.0,0.7,0.0,1
0.0,0.0,0.0,0.0,3.0,2.0,0.0,0
0.0,4.02,2.76,0.24,0.0,0.17,0.0,1
0.0,0.33,6.91,0.08,0.29,0.0,0.16,1
4.0,15.0,14.0,19.0,0.0,12.0,6.0,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0
4.0,1.0,2.0,1.0,3.0,4.0,0.0,0
0.0,1.0,2.0,0.0,0.0,2.0,0.0,0
0.0,2.0,0.0,0.0,0.0,0.0,7.0,0
0.0,0.68,0.0,0.0,0.0,0.0,0.0,1
0.0,0.34,0.92,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.0,0.0,0.0,0.0,2.0,0
2.0,0.0,0.0,0.0,8.0,1.0,0.0,0
0.0,0.0,0.0,6.0,1.0,0.0,0.0,0
2.0,8.0,4.0,11.0,19.0,10.0,30.0,0
0.0,0.0,0.73,0.0,0.0,0.0,0.0,1
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0
0.0,4.0,4.0,0.0,0.0,0.0,0.0,0
1.0,3.0,1.0,6.0,0.0,0.0,0.0,0
0.0,1.0,2.0,0.0,0.0,0.0,2.0,0
1.0,3.0,12.0,4.0,1.0,7.0,0.0,0
2.0,0.0,0.0,4.0,0.0,7.0,1.0,0
1.0,0.0,0.0,2.0,0.0,0.0,5.0,0
0.0,0.17,0.0,0.17,0.0,0.0,0.0,1
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
0.0,0.0,2.0,0.0,4.0,1.0,0.0,0
1.0,11.0,22.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2.0,0.0,0.0,0.0,0.0,6.0,0
0.0,1.0,3.0,6.0,4.0,2.0,3.0,0
0.0,2.0,9.0,5.0,8.0,4.0,2.0,0
0.0,0.0,10.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,2.0,0.0,5.0,0
2.0,3.0,4.0,3.0,0.0,3.0,0.0,0
1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
0.0,0.0,0.0,5.0,0.0,2.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0
0.0,6.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,3.0,0
0.0,0.0,1.0,2.0,0.0,0.0,0.0,1
0.0,1.0,1.0,3.0,0.0,2.0,0.0,0
0.0,4.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.41,0.65,0.14,0.51,0.0,1
0.0,2.0,2.0,4.0,0.0,0.0,0.0,0
0.0,1.0,0.0,1.0,0.0,2.0,0.0,0
0.0,1.0,0.0,0.0,2.0,0.0,2.0,0
2.0,2.0,5.0,3.0,3.0,5.0,0.0,0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.0,0.0,7.0,0.0,0.0,0.0,0
2.0,0.0,0.0,2.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.03,0.06,0.0,1
1.0,0.0,0.0,23.0,10.0,27.0,0.0,0
0.0,0.7,0.0,0.0,0.0,0.0,0.0,1
0.0,1.0,2.0,3.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.72,1
0.0,0.0,2.0,5.0,0.0,1.0,0.0,0
2.0,0.0,2.0,4.0,0.0,3.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.7,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,2.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,6.0,0.0,8.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,2.0,0.0,0
1.0,0.0,1.0,2.0,6.0,1.0,0.0,0
0.0,2.0,0.0,0.0,0.0,0.0,8.0,0
0.0,0.0,0.0,3.0,2.0,0.0,0.0,0
0.0,6.0,0.0,2.0,0.0,0.0,0.0,0
0.0,2.0,1.0,3.0,0.0,4.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,3.0,0.0,3.0,0.0,0
1.0,1.0,1.0,4.0,0.0,1.0,0.0,0
0.0,3.0,0.0,0.0,0.0,0.0,7.0,0
0.0,0.0,0.0,2.0,0.0,1.0,0.0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,2.0,8.0,5.0,0.0,13.0,0.0,0
11.0,0.0,7.0,26.0,1.0,26.0,0.0,0
1.0,1.0,0.0,0.0,0.0,9.0,0.0,0
0.0,0.0,0.0,0.0,0.0,2.64,0.0,1
0.0,0.0,2.0,1.0,0.0,0.0,0.0,0
0.0,21.0,2.0,3.0,0.0,1.0,6.0,0
0.0,1.0,3.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,4.0,2.0,0.0,0.0,0.0,0
1.0,0.0,2.0,13.0,1.0,3.0,0.0,0
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.38,0.0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,2.0,0.0,1.0,2.0,0
5.0,0.0,3.0,2.0,1.0,5.0,0.0,0
0.0,5.0,0.0,0.0,0.0,0.0,3.0,0
0.0,1.0,2.0,0.0,1.0,0.0,2.0,0
0.0,0.0,0.0,0.0,1.0,0.0,2.0,0
0.0,0.0,4.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.7,0.0,1
1.0,2.0,2.0,5.0,0.0,2.0,2.0,0
0.0,0.0,0.0,2.0,1.0,0.0,9.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.09,0.0,0.08,0.0,1
0.0,0.0,0.0,11.0,0.0,4.0,0.0,0
3.0,1.0,2.0,7.0,6.0,3.0,0.0,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,1.0,2.0,0.0,0.0,0
0.0,0.34,1.17,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,4.0,0.0,2.0,0.0,0
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
0.0,0.0,2.0,1.0,0.0,0.0,0.0,0
0.0,2.0,2.0,2.0,0.0,2.0,5.0,0
0.0,2.0,5.0,2.0,9.0,0.0,1.0,0
1.0,6.0,7.0,0.0,0.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
1.0,2.0,2.0,4.0,0.0,3.0,2.0,0
1.0,0.0,2.0,0.0,0.0,2.0,0.0,0
0.0,0.0,0.0,3.0,0.0,3.0,0.0,0
0.0,0.0,1.0,3.0,0.0,0.0,0.0,0
0.0,0.0,5.0,16.0,4.0,1.0,0.0,0
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,10.0,0
0.0,0.0,3.0,0.0,0.0,3.0,0.0,0
0.0,2.0,0.0,2.0,0.0,0.0,6.0,0
0.0,4.0,0.0,0.0,0.0,1.0,3.0,0
0.0,0.0,0.0,5.0,0.0,0.0,5.0,0
0.0,0.49,0.0,0.0,0.0,0.0,0.49,1
0.0,1.0,0.0,9.0,0.0,5.0,0.0,0
0.0,0.0,1.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,2.0,0.0,2.0,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
0.0,0.83,0.0,3.4,0.0,2.49,0.0,1
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.0,1.0,4.0,13.0,0.0,3.0,0.0,0
10.0,2.0,12.0,1.0,1.0,29.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.49,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,9.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,2.0,0.0,0.0,0
0.0,1.0,2.0,1.0,0.0,0.0,0.0,0
0.0,0.0,1.0,3.0,3.0,1.0,3.0,0
0.32,0.7,0.86,0.0,0.0,0.0,0.0,1
1.0,1.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,4.0,9.0,0.0,0.0,0
1.0,0.0,1.0,3.0,0.0,2.0,0.0,0
0.0,1.0,0.0,2.0,0.0,0.0,0.0,0
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
0.0,0.0,0.0,6.0,3.0,6.0,0.0,0
0.0,10.0,3.0,24.0,14.0,7.0,3.0,0
0.0,2.0,2.0,0.0,0.0,0.0,1.0,0
0.0,16.0,10.0,0.0,5.0,0.0,1.0,0
0.0,3.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,2.0,1.0,0.0,0.0,3.0,1.0,0
0.0,0.0,0.0,4.0,0.0,1.0,0.0,0
1.0,17.0,10.0,1.0,0.0,9.0,2.0,0
2.0,0.0,0.0,0.0,0.0,4.0,0.0,0
0.0,0.7,0.0,0.0,0.0,0.7,0.0,1
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
1.36,0.54,6.05,6.61,0.1,3.35,0.0,1
0.0,2.0,0.0,1.0,0.0,1.0,3.0,0
0.0,0.0,4.0,1.0,0.0,4.0,2.0,0
1.0,0.0,11.0,0.0,0.0,2.0,0.0,0
2.0,0.0,5.0,9.0,0.0,6.0,0.0,0
1.0,0.0,2.0,7.0,3.0,5.0,0.0,0
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.0,0.0,5.0,2.0,0.0,0.0,0
1.0,3.0,9.0,6.0,0.0,8.0,1.0,0
0.0,0.0,3.0,2.0,0.0,5.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1.0,9.0,7.0,4.0,4.0,3.0,13.0,0
1.0,3.0,6.0,1.0,0.0,6.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,2.0,0
0.0,0.0,4.45,2.76,1.19,0.0,0.0,1
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0
0.0,0.0,2.0,1.0,0.0,2.0,0.0,0
0.0,8.0,9.0,8.0,7.0,20.0,8.0,0
0.0,0.0,1.0,8.0,1.0,1.0,0.0,0
0.0,3.15,0.49,0.0,0.0,0.0,0.0,1
1.0,0.0,3.0,1.0,2.0,2.0,0.0,0
0.0,0.0,2.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.0,0.08,0.0,0.0,0.0,0.0,1
0.0,1.0,0.0,0.0,1.0,0.0,4.0,0
0.0,0.0,0.0,0.0,0.49,0.0,21.65,1
2.0,2.0,1.0,14.0,3.0,1.0,1.0,0
0.0,0.34,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,2.0,0.0,3.0,0.0,0
0.0,0.0,2.0,0.0,0.0,3.0,0.0,0
0.0,2.0,1.0,1.0,2.0,10.0,4.0,0
1.0,0.0,0.0,7.0,1.0,0.0,0.0,0
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
0.0,1.0,6.0,7.0,10.0,2.0,0.0,0
3.0,0.0,4.0,0.0,0.0,3.0,0.0,0
0.0,3.0,4.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
0.0,1.0,5.0,4.0,0.0,4.0,0.0,0
0.0,0.0,0.0,2.0,4.0,1.0,0.0,0
2.0,0.0,0.0,0.0,7.0,0.0,0.0,0
1.0,25.0,2.0,1.0,2.0,1.0,12.0,0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,2.22,0.0,6.1,0.0,1
0.0,0.0,3.0,3.0,0.0,1.0,0.0,0
0.0,5.0,0.0,0.0,0.0,0.0,4.0,0
0.0,3.0,4.0,5.0,3.0,1.0,4.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,4.0,4.0,6.0,5.0,4.0,26.0,0
1.0,3.0,2.0,0.0,0.0,1.0,0.0,0
0.0,0.0,7.0,0.0,0.0,0.0,0.0,0
0.0,4.0,3.0,4.0,1.0,10.0,5.0,0
1.0,2.0,0.7,3.29,0.49,3.7,0.0,1
2.0,0.0,1.0,0.0,2.0,0.0,1.0,0
0.0,0.0,2.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,5.0,9.0,9.0,11.0,14.0,2.0,0
0.0,10.0,0.0,3.0,8.0,1.0,12.0,0
1.0,11.0,1.0,0.0,6.0,1.0,5.0,0
0.0,0.0,3.0,0.0,0.0,2.0,0.0,0
0.0,1.0,3.0,7.0,6.0,4.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.0,1.0,0.0,0.0,0.0,0.0,2.0,0
0.0,0.0,4.0,8.0,0.0,29.0,0.0,0
0.0,0.0,0.0,3.0,0.0,0.0,1.0,0
2.0,11.0,11.0,24.0,7.0,5.0,25.0,0
0.0,13.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.0,0.0,5.0,0
0.0,1.0,0.0,0.0,2.0,0.0,4.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3.0,1.0,9.0,11.0,4.0,12.0,5.0,0
2.0,0.0,0.0,1.0,0.0,2.0,0.0,0
0.0,0.0,0.0,4.0,0.0,0.0,0.0,0
1.0,0.0,2.0,1.0,0.0,0.0,0.0,0
0.0,5.06,17.26,0.0,0.0,0.41,0.0,1
1.0,2.0,9.0,2.0,0.0,3.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
1.0,0.0,2.0,0.0,0.0,3.0,0.0,0
1.0,1.0,2.0,2.0,0.0,2.0,0.0,0
0.0,0.0,0.0,8.0,0.0,3.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,2.0,0
0.0,0.0,3.8,0.0,0.0,0.7,0.0,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,2.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,5.0,6.0,1.0,0.0,0
0.0,5.0,1.0,4.0,0.0,3.0,2.0,0
0.0,0.0,1.89,0.0,0.0,0.0,1.4,1
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.36,0.0,0.0,1
1.0,0.0,2.0,14.0,1.0,6.0,0.0,0
0.0,1.0,3.0,3.0,0.0,7.0,0.0,0
0.0,1.0,3.0,2.0,0.0,6.0,0.0,0
0.0,5.0,1.0,0.0,0.0,0.0,5.0,0
0.0,11.0,0.0,4.0,9.0,4.0,5.0,0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
1.0,6.0,1.0,0.0,0.0,0.0,2.0,0
0.0,0.0,3.0,10.0,6.0,5.0,0.0,0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,0
0.0,3.0,0.0,0.0,0.0,3.0,3.0,0
0.0,0.0,0.0,0.0,0.0,0.7,0.0,1
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
1.0,0.0,1.0,2.0,0.0,7.0,0.0,0
0.0,1.0,2.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,3.0,0.0,1.0,0.0,0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.0,2.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.36,0.0,1
0.0,2.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0
1.0,3.0,7.0,3.0,0.0,4.0,0.0,0
0.0,0.0,1.0,4.0,0.0,0.0,0.0,0
2.0,0.0,5.0,7.0,0.0,5.0,0.0,0
0.0,6.0,0.0,0.0,0.0,0.0,0.0,0
1.0,11.0,0.0,1.0,2.0,4.0,13.0,0
0.0,0.0,0.0,0.0,0.0,0.0,4.0,0
6.0,10.0,26.0,1.0,0.0,11.0,0.0,0
0.0,2.0,5.0,0.0,0.0,0.0,0.0,0
2.81,0.0,1.04,2.41,0.0,5.8,0.0,1
1.0,1.0,1.0,0.0,0.0,4.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,4.0,1.0,1.0,0.0,0.0,1.0,0
0.0,1.0,0.0,3.0,2.0,0.0,0.0,0
2.0,0.0,0.0,15.0,0.0,2.0,1.0,0
2.0,4.0,11.0,10.0,4.0,10.0,0.0,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.0,2.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,1.0,4.0,1.0,2.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,2.0,10.0,0.0,3.0,0.0,0
3.0,0.0,4.0,4.0,1.0,20.0,3.0,0
0.0,0.0,2.19,0.0,1.54,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.03,0.0,1
0.0,0.0,1.0,0.0,0.0,0.0,2.0,0
1.0,0.0,2.0,1.0,4.0,16.0,7.0,0
0.0,4.0,0.0,0.0,0.0,1.0,5.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0
0.0,0.0,0.0,1.0,0.0,5.0,2.0,0
0.0,3.0,17.0,5.0,0.0,0.0,0.0,0
0.0,1.0,5.0,0.12,0.0,1.0,0.0,1
0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.0,14.0,1.0,0.0,0.0,0.0,0
0.0,4.0,4.0,3.0,0.0,1.0,1.0,0
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,2.0,0.0,0.0,0.0,0
0.0,4.0,3.0,2.0,0.0,2.0,0.0,0
0.0,1.0,3.0,6.0,0.0,7.0,6.0,0
0.0,4.0,8.0,0.0,0.0,1.0,0.0,0
1.0,0.0,1.0,0.0,4.0,0.0,0.0,0
0.0,4.0,4.0,2.0,0.0,1.0,12.0,0
0.0,1.0,0.0,0.0,0.0,0.0,3.0,0
0.0,0.0,0.0,7.0,3.0,0.0,0.0,0
1.0,8.0,7.0,2.0,3.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,7.0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,12.0,0.0,1.0,0.0,0.0,9.0,0
2.0,0.0,8.0,0.0,0.0,12.0,9.0,0
0.0,3.0,6.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2.0,0.0,1.0,1.0,0.0,0
0.0,2.0,4.0,0.0,0.0,0.0,0.0,0
1.0,2.0,5.0,1.0,0.0,3.0,0.0,0
0.0,2.0,4.0,16.0,0.0,12.0,0.0,0
3.0,3.0,4.0,17.0,2.0,10.0,2.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,2.0,2.0,2.0,6.0,2.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,3.0,4.0,1.0,1.0,0.0,0.0,0
0.0,1.0,2.0,2.0,0.0,2.0,6.0,0
0.0,0.0,5.0,17.0,9.0,4.0,1.0,0
